qf_supplier_id,qf_supplier_site_id,qf_supplier_name,qf_supplier_site_name,qf_supplier_site_valid_audit_count,qf_supplier_site_has_valid_audit,qf_supplier_site_audited_quality_types,qf_supplier_site_first_audit_booked,qf_supplier_site_last_expiration,qf_supplier_site_audited_requested_api,qf_supplier_site_audited_requested_product,qf_is_audit_valid
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"formpack (alveole blister) material used for bottom blister pack, unprinted and not printed aluminum",true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,02001213 - opa (pa 25 my/all 45 my/pvc 60 my),false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,aluminium foil for suppository (primary packaging),true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"formpack spec 115-097 tfi, formpack (alveole blister) material used for bottom blister pack, unprinted ",true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,foil,false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,opa's,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"aluminium foil, aluminium foil (unprinted), aluminum complex, aluminum/glassine foils, tdsp0064 - formpack aluminium foil material no. 3423897 , alu formpack, alu-foil/pergamin unprinted, unprinted aluminum foil, various foils, forming foil, formpack® coldform laminate foil, formpack®, coldform laminate tdsp0064-e formpack® dessiflex™ plus, coldform laminate,  tdsp0970-e, alu foil 45-126; tdsp0064-e-formpack, ",false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,bobines alumínio,false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,aluminuim band,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"unprinted aluminum foil, various foils, forming foil",true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,alu formpack,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"general gmp audit - usfda, eu gmp & iso standards",true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,opa/alu/pvc film (complex blister),true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"blister foil, push through foil, formpack cold laminate, formpack dessiflex plus, cold form laminate, peelable lid foil",true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,aluminium foil (unprinted),true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,aluminum/plastic complexs coils,false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"blister foil, push through foil,, formpack cold laminate, formpack dessiflex plus, cold form laminate, peelable lid foil",true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,unprinted aluminum foil,false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,aluminum/glassine foils,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,coldform-laminated foil,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,tdsp0064 - formpack aluminium foil material no. 3423897 ,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,complexe non imprimé opa/aluminium/pvc,false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"aluminium strip soft temper (3366982), tdsp0064-e - formpack® (3370810), tdsp0064-e - formpack® (3370176), tdsp0064-e - formpack® (3425187), tdsp0070-e - formpack® (3365284)",true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,aluminum foil,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,opa/alu/pvc-foil and pet/alu/pe-foil,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,aluminium foil,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,aluminium lidding foils / cold forming aluminim (triplex),false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"plain 20 micron aluminium foil (hdpe as sealant layer ),cold form foil with desiccant layer and hdpe as sealent layer",false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,alu-foil/pergamin unprinted,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"folie, alu- und kunststoff",true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,aluminum foil as top film and for an opa/alu/pvc film for thermoforming.,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"formpack®, coldform laminate tdsp0064-e formpack® dessiflex™ plus, coldform laminate,  tdsp0970-e",true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,primary packaging material bottom film 159 x 45mm and bottom film 147 x 45mm,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,aluminium formpack,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"cfb foil, aluminium foil, formpack",true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,aluminum complex,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"plain 20 micron aluminium foil (hdpe as sealant layer) (width 186mm), cold form with desiccant layer and hdpe as sealant layer (width 186mm),cold form foil with desiccant layer and pe as sealent layer, amcor (width:- 98 mm),cold form foil with desiccant layer and pe as sealent layer, amcor (width: 132 mm),plain 20 micron aluminium foil (hdpe as sealant layer ) (width 142mm),cold form with desiccant layer and hdpe as sealant layer ( width 146mm),cold form foil with desiccant layer and hdpe as sealent layer (width - 216 mm),plain 20 micron hard temper aluminium foil (hdpe as sealent layer) width - 216 mm,plain 20 micron aluminium foil (hdpe as sealant layer )",false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,various foils,false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,unprinted formepac,false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,anonymous film opa 25 microns+annealed aluminum 45 microns+pvc 60 microns,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,"formpack,cfb foil,aluminium foil",false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,alu foil 45-126; tdsp0064-e-formpack,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,albutoin,false
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,formpack® coldform laminate foil,true
10,21,Amcor,Amcor Flexibles Singen GmbH,3,true,GMP_PACKAGING,2021-11-24,2028-11-27,,aluminium foils,true
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,,aluminium (request n 4500028187),true
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,,foil pap/pe/al child resistant; aluminium foil; folil pap/pet/al.  child resistant peel-push ,false
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,,"lz148/alu20µm/2c, lz136/alu20µm/2c, lz136/alu20am/1c, lz148/alu20am/1c",true
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,,"ac dispenser (printed aluminum, blister pack)",true
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,,printed and coated film for lidding:  alu for blisters : alu gyno hungary alu arthelio mexico alu physioflor oral alu floral'aise rou-ser alu lactoflora spain aluminum ecroui hungary,true
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,,sachet foil,true
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,,aluminium foils,true
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,,primary packaging,false
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,,aluminum / ac printed,true
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,," aluminium foil, lacquered or not, used in blister forming",true
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,,"alu 20/7, alu 25/7 paper/pet/alu, alu/pe, pet/alu",true
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,,"alu 20/7, alu 25/7 , paper/pet/alu,, alu/pe, pet/alu, , lz148/alu20µm/2c, lz136/alu20µm/2c, z136/alu20am/1c, lz148/alu20am/1c, aluminum / ac printed,, aluminium (request n 4500028187), aluminium foil, lacquered or not, used in blister forming",true
10,22,Amcor,Amcor Flexibles España SL,2,true,GMP_PACKAGING,2021-09-09,2028-02-19,,printed alu blister lidding foil ,true
10,23,Amcor,Amcor Flexibles Selestat SAS,2,true,GMP_PACKAGING,2021-07-01,2027-10-15,,aluminum/complex aluminum,true
10,23,Amcor,Amcor Flexibles Selestat SAS,2,true,GMP_PACKAGING,2021-07-01,2027-10-15,,sachets foil;,true
10,23,Amcor,Amcor Flexibles Selestat SAS,2,true,GMP_PACKAGING,2021-07-01,2027-10-15,,unprinted aluminium laminate,true
10,23,Amcor,Amcor Flexibles Selestat SAS,2,true,GMP_PACKAGING,2021-07-01,2027-10-15,,packaging : complexe foncitril ,false
10,23,Amcor,Amcor Flexibles Selestat SAS,2,true,GMP_PACKAGING,2021-07-01,2027-10-15,,"aluminum/complex aluminum, laminated sachets",true
10,23,Amcor,Amcor Flexibles Selestat SAS,2,true,GMP_PACKAGING,2021-07-01,2027-10-15,,non-printed aluminium laminate,true
10,23,Amcor,Amcor Flexibles Selestat SAS,2,true,GMP_PACKAGING,2021-07-01,2027-10-15,,laminated sachets,true
10,24,Amcor,Amcor Flexibles Winterbourne Ltd,1,true,"ISO_9001, GMP_PACKAGING",2022-07-07,2025-12-13,,"packaging film integraform, nylon steam vn, mulit layer film pa/pe, packaging film bne",true
10,24,Amcor,Amcor Flexibles Winterbourne Ltd,1,true,"ISO_9001, GMP_PACKAGING",2022-07-07,2025-12-13,,"plastic composite film, multilayer plastic foil, cyclic olefin copolymer folio",true
10,24,Amcor,Amcor Flexibles Winterbourne Ltd,1,true,"ISO_9001, GMP_PACKAGING",2022-07-07,2025-12-13,,overwarp film,false
10,24,Amcor,Amcor Flexibles Winterbourne Ltd,1,true,"ISO_9001, GMP_PACKAGING",2022-07-07,2025-12-13,,pvc/aclar,true
10,25,Amcor,Amcor Flexibles Cramlington Limited,1,true,GMP_PACKAGING,2022-03-07,2025-06-22,,all supplied pre-printed aluminium foils for primary packaging (blister packaging),true
10,25,Amcor,Amcor Flexibles Cramlington Limited,1,true,GMP_PACKAGING,2022-03-07,2025-06-22,,aluminium foil,true
10,25,Amcor,Amcor Flexibles Cramlington Limited,1,true,GMP_PACKAGING,2022-03-07,2025-06-22,,films aluminium,false
10,26,Amcor,Amcor Flexibles Kreuzlingen AG,1,true,GMP_PACKAGING,2024-07-23,2027-09-13,,neutral aluminum,true
10,26,Amcor,Amcor Flexibles Kreuzlingen AG,1,true,GMP_PACKAGING,2024-07-23,2027-09-13,,aluminum foils,true
10,26,Amcor,Amcor Flexibles Kreuzlingen AG,1,true,GMP_PACKAGING,2024-07-23,2027-09-13,,foils,true
10,26,Amcor,Amcor Flexibles Kreuzlingen AG,1,true,GMP_PACKAGING,2024-07-23,2027-09-13,,alu blister base foil : opa 25µm / alu 45µm / pvc 60µm tdsp0064,true
10,26,Amcor,Amcor Flexibles Kreuzlingen AG,1,true,GMP_PACKAGING,2024-07-23,2027-09-13,,various foils,true
10,26,Amcor,Amcor Flexibles Kreuzlingen AG,1,true,GMP_PACKAGING,2024-07-23,2027-09-13,,ct1200 25 micron foil,false
10,26,Amcor,Amcor Flexibles Kreuzlingen AG,1,true,GMP_PACKAGING,2024-07-23,2027-09-13,,aluminium/plastic complex foils,true
10,26,Amcor,Amcor Flexibles Kreuzlingen AG,1,true,GMP_PACKAGING,2024-07-23,2027-09-13,,"alu25/petp/pvc/pvdc white rb170mm df,alu 20my / hs 7g rb 165mm df,alu 20my / hs 7g rb 156mm df,alu45/opa25/pvc60 rb156mm bf,alu 30my embossed rb138mm df,alu45/opa25/pvc60 10000025046 rb233mm bf,aluminium 20my / hs 7g rb233mm df,pvc60/opa25/alu60/pvc60 rb215mm bf,alu25/petp/pvc/pvdc white rb215mm df,aluminium 20my / hs 7g rb110mm df,opa25/alu45/pe50 tdsp0069-e rb233 bf,aluminium 25my/petp white rb233mm df",true
10,26,Amcor,Amcor Flexibles Kreuzlingen AG,1,true,GMP_PACKAGING,2024-07-23,2027-09-13,,primary packaging material cover film 153 x 43mm and cover film 141 x 20mm,false
10,26,Amcor,Amcor Flexibles Kreuzlingen AG,1,true,GMP_PACKAGING,2024-07-23,2027-09-13,,"anonymous film with collection 25 microns+7,0 g/m2 of thermosoldable lacquer on various plastics",false
10,26,Amcor,Amcor Flexibles Kreuzlingen AG,1,true,GMP_PACKAGING,2024-07-23,2027-09-13,,"pap/al,pap/pet/al",false
10,27,Amcor,Amcor Flexibles Extrusion,1,true,"GMP_PACKAGING, ISO_9001, GMP_EXCIPIENTS",2020-11-09,2024-03-09,,mediflex xm type amwl,true
10,28,Amcor,Amcor Flexibles Montreuil Bellay S.A.S.,2,true,GMP_PACKAGING,2023-04-03,2029-06-03,,printed  laminate for sachets,true
10,28,Amcor,Amcor Flexibles Montreuil Bellay S.A.S.,2,true,GMP_PACKAGING,2023-04-03,2029-06-03,,composite film for tubular bags,false
10,28,Amcor,Amcor Flexibles Montreuil Bellay S.A.S.,2,true,GMP_PACKAGING,2023-04-03,2029-06-03,,"formpack bp540l, complexes 01034xxx comp stick 1.5g blanc taiwan comp stick 1.5g jaune taiwan",true
10,28,Amcor,Amcor Flexibles Montreuil Bellay S.A.S.,2,true,GMP_PACKAGING,2023-04-03,2029-06-03,,composite film for tubular bags (kadeflora - milchsäurekur - k 597 – 0482; kadefungin - milchsäurekur - k 596 – 0482),true
10,827,Amcor,Amcor Flexibles USA,1,true,ISO_9001,2024-11-18,2028-03-05,,"aluminum foil,pvc film",true
10,829,Amcor,Amcor Flexibles Italia S.r.l.,2,true,GMP_PACKAGING,2021-03-17,2027-05-07,," aluminium complex,aluminium",true
10,829,Amcor,Amcor Flexibles Italia S.r.l.,2,true,GMP_PACKAGING,2021-03-17,2027-05-07,,"flexibles packaging (multi-laminate multi-material): rotogravure printing on plastic films, paper, aluminium / laminating (solvent based /water based adhesive) / extrusion lamination and extrusion coating / slitting (clean room in place)",true
10,829,Amcor,Amcor Flexibles Italia S.r.l.,2,true,GMP_PACKAGING,2021-03-17,2027-05-07,,"aluminiumfoil, product code: 332245/0 afl",true
10,829,Amcor,Amcor Flexibles Italia S.r.l.,2,true,GMP_PACKAGING,2021-03-17,2027-05-07,,pet 12/ alu 9/ pe50 film,true
10,829,Amcor,Amcor Flexibles Italia S.r.l.,2,true,GMP_PACKAGING,2021-03-17,2027-05-07,,printed  laminate for sachets,true
10,829,Amcor,Amcor Flexibles Italia S.r.l.,2,true,GMP_PACKAGING,2021-03-17,2027-05-07,,foil,true
10,829,Amcor,Amcor Flexibles Italia S.r.l.,2,true,GMP_PACKAGING,2021-03-17,2027-05-07,,"prodeconium
 bromide",false
10,829,Amcor,Amcor Flexibles Italia S.r.l.,2,true,GMP_PACKAGING,2021-03-17,2027-05-07,,bag films,false
10,829,Amcor,Amcor Flexibles Italia S.r.l.,2,true,GMP_PACKAGING,2021-03-17,2027-05-07,,aluminium foil,true
10,829,Amcor,Amcor Flexibles Italia S.r.l.,2,true,GMP_PACKAGING,2021-03-17,2027-05-07,,"aluminium, foil",false
10,830,Amcor,Amcor Flexibles Sligo LTD,,,,,,,aluminium bag,false
11,29,AMI Organics,AMI Organics Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2023-03-31,2026-06-01,,"1-(2,3-dichlorophenyl) piperazine hydrochloride",false
11,29,AMI Organics,AMI Organics Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2023-03-31,2026-06-01,,4-hydroxycoumarin,true
11,29,AMI Organics,AMI Organics Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2023-03-31,2026-06-01,,fluconazol intermediate,false
11,29,AMI Organics,AMI Organics Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2023-03-31,2026-06-01,,"1 – (2, 6 – dichloro phenyl) – 2 – indolinone (idln)",true
11,29,AMI Organics,AMI Organics Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2023-03-31,2026-06-01,,2-morpholino ethylamine,true
11,29,AMI Organics,AMI Organics Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2023-03-31,2026-06-01,,raw material (drug excipient): sodium methyl parahydroxybenzoate (70737 = 91591657),false
11,29,AMI Organics,AMI Organics Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2023-03-31,2026-06-01,,"apx-104, che",true
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,itopride hydrochloride,false
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,"doxofylline,ambroxol",false
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,tadalafil,true
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,"ambroxol hcl, tranexamic acid, thioctic acid",true
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,tapentadol phosphate,true
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,benfotiamine,true
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,"rutoside, trihydrate",false
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,"benfotiamin, eslicarbacepin",true
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,"choline
 fenofibrate",false
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,betahistine,false
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,"vonoprazan fumarate, benfotiamine, ambroxol hcl, tranexamic acid, thioctic acid, tapentadol phosphate, tadalafil,",true
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,ambroxol hcl,false
12,31,AMI Lifesciences,AMI Lifesciences,2,true,GMP_API,2022-06-09,2028-07-08,,vonoprazan fumarate,true
13,30,Amino Chemicals,Amino Chemicals Ltd,1,true,GMP_API,2024-02-01,2027-06-13,,terbinafine hcl,true
13,30,Amino Chemicals,Amino Chemicals Ltd,1,true,GMP_API,2024-02-01,2027-06-13,,"pramipexole dihydrochloride, cas no.: 191217-81-9",true
13,30,Amino Chemicals,Amino Chemicals Ltd,1,true,GMP_API,2024-02-01,2027-06-13,,"fesoterodine fumarate (api), sapropterin dihydrochloride (api)",true
13,30,Amino Chemicals,Amino Chemicals Ltd,1,true,GMP_API,2024-02-01,2027-06-13,,sitagliptin hcl ,true
13,30,Amino Chemicals,Amino Chemicals Ltd,1,true,GMP_API,2024-02-01,2027-06-13,,rasagiline tartrate,true
13,30,Amino Chemicals,Amino Chemicals Ltd,1,true,GMP_API,2024-02-01,2027-06-13,,intermidiate dxm/01,true
13,30,Amino Chemicals,Amino Chemicals Ltd,1,true,GMP_API,2024-02-01,2027-06-13,,pramipexole,true
13,30,Amino Chemicals,Amino Chemicals Ltd,1,true,GMP_API,2024-02-01,2027-06-13,,tolterodine tartrate,true
13,30,Amino Chemicals,Amino Chemicals Ltd,1,true,GMP_API,2024-02-01,2027-06-13,,"pramipexole dihydrochloride, monohydrate",true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,"diclofenac sodium,clotrimazole",true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,diclofenac sodium(cos grade),true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,diclofenac potassium; diclofenac sodium; clotrimazoleph.eur,true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,"clotrimazole, micronised (10 µm), (r1-cep 2000-009-rev 01)",true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,"1-(2,6-diclorofenil)-2-indolinone",true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,"diclofenac sodium, clotrimazol",true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,clotrimazol,true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,"diclofenac diethylamin, diclofenac sodium, diclofenac potassium. ",true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,clotrimazole usp,true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,diclofenac diethylammonium,true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,"1-(2,6-dichlorophenyl)-2-indolinone, diclofenac sodium usp",true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,"diclofenac diethylamine,diclofenac sodium",false
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,sertraline hcl,false
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,aceclofenac,false
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,"diclofenac sodium ep, clotrimazole ph.eur.",true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,"diclofenac potassium, diclofenac sodium",true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,"clotrimazole,diclofenac diethylamine,diclofenac sodium",false
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,diclofenac deanol salt,false
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,"diclofenac sodium cep powder, diclofenac sodium microfine powder",true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,"clotrimazole diclofenac sodium,diclofenac sodium intermediate",false
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,diclofenac sodium and diclofenac potassium,true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,diclofenac-sodium & diclofenac salts,true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,diclofenac sodium,true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,diclofenac potassium,true
14,32,Amoli API Organics,Amoli Organics Private Ltd.,3,true,GMP_API,2019-09-30,2027-07-17,,diclofenac sodium ph. eur,true
